carrier,lat,lon
Mondial Relay,49.07857,1.92827
Mondial Relay,48.61533,6.10399
Mondial Relay,43.11689,6.11641
Mondial Relay,43.29759,5.37106
Mondial Relay,43.52428,1.40786
Mondial Relay,47.27723,5.994
Mondial Relay,48.87413,2.35826
Mondial Relay,43.53905,1.40318
Mondial Relay,44.00886,1.29255
Mondial Relay,44.34641,3.57618
Mondial Relay,48.82589,2.19723
Mondial Relay,50.64246,1.7427
Mondial Relay,48.83991,2.72979
Mondial Relay,48.30421,3.04852
Mondial Relay,48.34398,7.30458
Mondial Relay,48.93594,2.3671
Mondial Relay,48.39413,2.37885
Mondial Relay,46.58345,0.31365
Mondial Relay,49.83895,3.27349
Mondial Relay,48.71537,2.49209
Mondial Relay,45.7838,3.06363
Mondial Relay,49.05995,1.54684
Mondial Relay,48.97775,2.37201
Mondial Relay,47.651,6.85174
Mondial Relay,49.19198,-0.26375
Mondial Relay,48.72609,2.52352
Mondial Relay,47.66172,6.88151
Mondial Relay,45.19871,5.69271
Mondial Relay,50.40768,1.59228
Mondial Relay,46.98312,3.18627
Mondial Relay,48.10062,-1.6861
Mondial Relay,48.757,2.31533
Mondial Relay,47.86004,-3.46174
Mondial Relay,51.03611,2.37692
Mondial Relay,43.69597,7.25368
Mondial Relay,48.96186,2.59229
Mondial Relay,47.09714,2.41259
Mondial Relay,47.54461,4.45807
Mondial Relay,43.58468,1.40376
Mondial Relay,43.66177,0.59875
Mondial Relay,49.31363,-1.09926
Mondial Relay,43.36217,3.23145
Mondial Relay,48.90637,2.88095
Mondial Relay,47.68392,-2.76952
Mondial Relay,45.76805,4.80152
Mondial Relay,43.6102,2.26271
Mondial Relay,50.48944,2.65637
Mondial Relay,48.95618,2.29897
Mondial Relay,48.79703,2.53058
Mondial Relay,47.33491,5.06068
Mondial Relay,48.77908,4.74016
Mondial Relay,45.65467,4.98566
Mondial Relay,49.10979,0.58708
Mondial Relay,43.81128,5.74977
Mondial Relay,43.58279,5.01505
Mondial Relay,48.11232,-1.6817
Mondial Relay,45.75002,4.84391
Mondial Relay,43.55193,6.95731
Mondial Relay,48.89149,5.5407
Mondial Relay,43.66494,7.2104
Mondial Relay,44.17632,2.52093
Mondial Relay,43.73107,7.4172
Mondial Relay,48.81652,2.39481
Mondial Relay,48.68846,2.38504
Mondial Relay,49.11433,2.20794
Mondial Relay,48.48687,6.08725
Mondial Relay,49.26709,1.2042
Mondial Relay,46.16996,-1.18341
Mondial Relay,46.10748,-0.7514
Mondial Relay,46.98536,4.53395
Mondial Relay,48.9508,2.53275
Mondial Relay,48.04391,7.15999
Mondial Relay,48.89974,2.08355
Mondial Relay,45.17536,5.72589
Mondial Relay,48.67502,5.88899
Mondial Relay,48.44122,2.16984
Mondial Relay,49.76896,4.71972
Mondial Relay,49.22707,2.90715
Mondial Relay,48.70261,2.13131
Mondial Relay,48.80526,2.37677
Mondial Relay,44.8275,-0.56912
Mondial Relay,50.36592,3.29935
Mondial Relay,48.78896,2.49699
Mondial Relay,49.14578,0.22673
Mondial Relay,48.78874,1.5781
Mondial Relay,45.74929,3.07911
Mondial Relay,43.37982,5.35051
Mondial Relay,45.06429,1.16278
Mondial Relay,43.52967,1.21
Mondial Relay,45.90317,0.92809
Mondial Relay,50.66188,2.03112
Mondial Relay,43.35672,5.36743
Mondial Relay,43.34148,3.26113
Mondial Relay,43.36465,1.16356
Mondial Relay,43.95836,4.77538
Mondial Relay,48.99785,6.8284
Mondial Relay,48.43315,-4.40325
Mondial Relay,46.8046,4.43963
Mondial Relay,47.77117,-3.34904
Mondial Relay,47.41445,-1.65253
Mondial Relay,45.17655,5.69296
Mondial Relay,48.86569,2.37441
Mondial Relay,49.05937,1.41593
Mondial Relay,43.89327,4.94725
Mondial Relay,46.97483,-1.99917
Mondial Relay,43.66448,4.17685
Mondial Relay,43.31952,6.62824
Mondial Relay,48.87068,2.42722
Mondial Relay,48.74585,2.46897
Mondial Relay,43.58822,6.93983
Mondial Relay,47.25275,6.03666
Mondial Relay,43.62427,1.43389
Mondial Relay,47.96371,3.51319
Mondial Relay,48.62518,4.96762
Mondial Relay,48.92922,2.26436
Mondial Relay,50.72655,1.60652
Mondial Relay,47.58366,1.33892
Mondial Relay,44.60459,4.3894
Mondial Relay,45.79047,4.85814
Mondial Relay,43.47252,-1.44986
Mondial Relay,48.8902,2.35076
Mondial Relay,50.64396,3.14359
Mondial Relay,47.18494,-1.58711
Mondial Relay,47.26763,1.88328
Mondial Relay,47.7795,7.38659
Mondial Relay,49.44143,1.18476
Mondial Relay,49.45537,1.0333
Mondial Relay,49.84426,3.29152
Mondial Relay,45.73593,-0.64889
Mondial Relay,48.83243,2.24876
Mondial Relay,48.84873,2.43141
Mondial Relay,43.4283,6.76588
Mondial Relay,50.44344,2.8321
Mondial Relay,42.01823,8.89343
Mondial Relay,46.23708,1.48612
Mondial Relay,48.67372,6.17156
Mondial Relay,49.14161,2.28573
Mondial Relay,48.79016,2.2239
Mondial Relay,49.02335,2.02909
Mondial Relay,48.84887,2.42632
Mondial Relay,45.80202,1.15086
Mondial Relay,48.85799,2.37724
Mondial Relay,45.85564,-0.82724
Mondial Relay,49.99127,4.70238
Mondial Relay,43.4726,6.56609
Mondial Relay,48.75746,-0.56638
Mondial Relay,50.39751,3.0472
Mondial Relay,45.70733,5.10703
Mondial Relay,44.45353,4.34144
Mondial Relay,48.71307,2.44883
Mondial Relay,43.6957,7.2568
Mondial Relay,48.13648,-1.66513
Mondial Relay,49.903,4.27917
Mondial Relay,48.90145,2.51153
Mondial Relay,48.54159,2.33214
Mondial Relay,47.21128,-1.561
Mondial Relay,43.29863,-0.36344
Mondial Relay,48.5877,7.7179
Mondial Relay,48.8406,2.39889
Mondial Relay,49.70192,4.93914
Mondial Relay,48.81952,2.31012
Mondial Relay,49.87584,2.32822
Mondial Relay,49.02729,2.22337
Mondial Relay,45.71727,4.81067
Mondial Relay,43.29949,5.50127
Mondial Relay,49.44534,1.12823
Mondial Relay,43.39823,4.79298
Mondial Relay,49.00777,1.17085
Mondial Relay,49.23069,6.00792
Mondial Relay,47.9023,1.90128
Mondial Relay,45.74856,4.84338
Mondial Relay,50.53084,3.22283
Mondial Relay,50.95416,1.92722
Mondial Relay,45.05565,5.6697
Mondial Relay,46.02721,0.18436
Mondial Relay,43.98161,3.59738
Mondial Relay,49.43195,2.08348
Mondial Relay,46.0329,3.93618
Mondial Relay,48.8006,2.12182
Mondial Relay,47.97749,-3.28234
Mondial Relay,44.42961,1.45787
Mondial Relay,43.69369,-1.32258
Mondial Relay,48.26571,2.69628
Mondial Relay,48.96854,1.71585
Mondial Relay,43.28921,0.64313
Mondial Relay,49.50125,1.15413
Mondial Relay,45.26158,4.70447
Mondial Relay,49.00266,2.26082
Mondial Relay,47.1223,-1.50216
Mondial Relay,47.61371,-0.70586
Mondial Relay,48.93833,2.42941
Mondial Relay,48.88455,2.37857
Mondial Relay,48.13893,-1.68405
Mondial Relay,50.36341,3.08298
Mondial Relay,44.92318,4.93079
Mondial Relay,46.9849,-1.23111
Mondial Relay,47.17716,3.01974
Mondial Relay,48.67671,2.38012
Mondial Relay,43.83983,4.3563
Mondial Relay,43.40453,-1.5714
Mondial Relay,49.08676,6.67559
Mondial Relay,48.17184,2.25554
Mondial Relay,47.51915,3.5363
Mondial Relay,48.84132,2.47242
Mondial Relay,48.68628,2.39631
Mondial Relay,47.74657,0.13578
Mondial Relay,43.41941,1.37347
Mondial Relay,47.25966,-0.07471
Mondial Relay,48.93851,2.22213
Mondial Relay,47.50923,0.11529
Mondial Relay,45.67406,4.86059
Mondial Relay,43.54737,1.50391
Mondial Relay,43.59446,5.12871
Mondial Relay,45.45165,4.44732
Mondial Relay,46.99251,-1.82085
Mondial Relay,48.29401,6.43639
Mondial Relay,43.29953,-0.37145
Mondial Relay,48.86247,2.27666
Mondial Relay,48.8317,2.3575
Mondial Relay,42.72477,2.89433
Mondial Relay,49.04977,7.30266
Mondial Relay,43.57478,7.09393
Mondial Relay,47.47726,-0.63227
Mondial Relay,45.70002,4.88297
Mondial Relay,48.62299,2.59341
Mondial Relay,48.9949,1.67667
Mondial Relay,49.2582,4.04193
Mondial Relay,51.03672,2.3374
Mondial Relay,43.70607,7.26667
Mondial Relay,47.92776,1.91883
Mondial Relay,44.13562,4.80973
Mondial Relay,44.83096,-0.55833
Mondial Relay,43.83052,4.33114
Mondial Relay,47.08299,2.39702
Mondial Relay,49.48432,5.74408
Mondial Relay,48.53263,-2.05633
Mondial Relay,43.42808,6.77923
Mondial Relay,48.07675,7.35073
Mondial Relay,46.58932,0.36001
Mondial Relay,45.77586,4.80017
Mondial Relay,48.72891,-3.38551
Mondial Relay,49.32597,2.46412
Mondial Relay,43.92052,2.13999
Mondial Relay,48.29775,4.07485
Mondial Relay,48.68783,2.11531
Mondial Relay,48.97448,2.30556
Mondial Relay,46.07487,6.31416
Mondial Relay,48.85031,-0.55103
Mondial Relay,43.88975,-0.49136
Mondial Relay,45.4095,4.38701
Mondial Relay,43.88968,-0.49881
Mondial Relay,44.89879,1.46206
Mondial Relay,48.87846,2.34423
Mondial Relay,49.87698,2.28789
Mondial Relay,50.63375,3.06829
Mondial Relay,43.64949,3.50449
Mondial Relay,48.95289,2.88343
Mondial Relay,47.26515,6.05993
Mondial Relay,45.69493,4.79351
Mondial Relay,45.74878,3.54509
Mondial Relay,48.85913,2.42649
Mondial Relay,48.87599,2.38075
Mondial Relay,47.45169,-0.54568
Mondial Relay,46.38703,5.86551
Mondial Relay,43.12945,5.91372
Mondial Relay,44.80482,-0.55879
Mondial Relay,48.98861,3.36592
Mondial Relay,48.89443,2.42079
Mondial Relay,47.73379,-2.59027
Mondial Relay,48.90293,2.39168
Mondial Relay,43.6345,1.39855
Mondial Relay,47.68512,-0.87182
Mondial Relay,49.46325,2.8127
Mondial Relay,43.23213,6.08228
Mondial Relay,48.95086,4.36954
Mondial Relay,49.44381,1.08804
Mondial Relay,44.60789,-0.3178
Mondial Relay,49.20073,-0.32938
Mondial Relay,43.62578,-0.82635
Mondial Relay,48.89895,2.37272
Mondial Relay,47.34892,0.82755
Mondial Relay,49.43348,1.0856
Mondial Relay,45.8654,4.83198
Mondial Relay,48.8146,7.79136
Mondial Relay,43.31493,3.47048
Mondial Relay,48.81528,2.50662
Mondial Relay,48.87082,2.36913
Mondial Relay,43.10947,5.86765
Mondial Relay,43.60893,3.87529
Mondial Relay,48.87874,2.70504
Mondial Relay,43.43072,3.6103
Mondial Relay,48.86303,2.41925
Mondial Relay,49.37611,2.45217
Mondial Relay,47.83669,-0.30118
Mondial Relay,49.0636,3.96246
Mondial Relay,44.60063,0.89634
Mondial Relay,50.78288,3.12544
Mondial Relay,45.58339,4.99519
Mondial Relay,47.77522,-3.00991
Mondial Relay,43.09416,6.07403
Mondial Relay,48.57244,-4.32491
Mondial Relay,48.85165,2.36673
Mondial Relay,43.50965,5.44141
Mondial Relay,45.76841,4.83338
Mondial Relay,49.92508,2.30101
Mondial Relay,48.87531,2.39056
Mondial Relay,45.58454,4.28859
Mondial Relay,47.74877,-3.37442
Mondial Relay,43.7152,7.28063
Mondial Relay,45.5395,4.18445
Mondial Relay,49.4477,1.09522
Mondial Relay,48.87501,2.37052
Mondial Relay,46.4978,-0.05844
Mondial Relay,47.33262,5.00944
Mondial Relay,48.8122,2.53084
Mondial Relay,49.33472,6.3523
Mondial Relay,48.86453,2.38682
Mondial Relay,48.98274,2.23045
Mondial Relay,49.27889,2.47274
Mondial Relay,47.15977,-1.26617
Mondial Relay,47.80713,7.12158
Mondial Relay,48.85787,2.90741
Mondial Relay,43.72958,5.17878
Mondial Relay,47.21475,4.02564
Mondial Relay,48.12624,7.15825
Mondial Relay,49.25175,4.0346
Mondial Relay,42.67794,9.43875
Mondial Relay,45.40091,4.35565
Mondial Relay,43.78625,5.77087
Mondial Relay,43.81416,4.61414
Mondial Relay,50.24927,3.37539
Mondial Relay,46.88232,-2.10109
Mondial Relay,42.77767,2.83566
Mondial Relay,47.62933,-1.83346
Mondial Relay,48.71749,4.62531
Mondial Relay,48.82708,2.26412
Mondial Relay,48.26354,6.4088
Mondial Relay,43.18602,5.61888
Mondial Relay,50.62939,3.08849
Mondial Relay,48.72239,1.36847
Mondial Relay,48.92401,2.25958
Mondial Relay,45.54282,0.41545
Mondial Relay,48.82042,2.28505
Mondial Relay,45.17719,0.77283
Mondial Relay,48.83895,2.28166
Mondial Relay,48.86868,2.41784
Mondial Relay,48.37253,-4.58807
Mondial Relay,43.86403,1.81894
Mondial Relay,48.90342,2.38894
Mondial Relay,43.47045,6.38008
Mondial Relay,43.64635,5.58328
Mondial Relay,48.78518,2.30271
Mondial Relay,49.6126,1.54595
Mondial Relay,48.90989,2.51879
Mondial Relay,44.09455,4.1074
Mondial Relay,47.45637,5.58297
Mondial Relay,48.83004,2.35289
Mondial Relay,48.90154,6.05172
Mondial Relay,49.22825,4.03764
Mondial Relay,43.74939,7.14369
Mondial Relay,47.63791,6.86419
Mondial Relay,47.6469,-3.15998
Mondial Relay,43.46074,2.00488
Mondial Relay,45.43256,4.38939
Mondial Relay,49.10639,6.39305
Mondial Relay,48.41124,-1.36548
Mondial Relay,46.80935,1.68581
Mondial Relay,48.17882,-1.91838
Mondial Relay,44.03477,4.1017
Mondial Relay,49.41612,6.13581
Mondial Relay,47.95011,-0.55335
Mondial Relay,47.58189,6.77003
Mondial Relay,49.28283,4.00352
Mondial Relay,43.86069,4.4497
Mondial Relay,48.69202,2.43136
Mondial Relay,45.46873,4.3528
Mondial Relay,43.70817,7.2568
Mondial Relay,48.55748,7.74753
Mondial Relay,48.89002,2.41018
Mondial Relay,43.3081,-0.35683
Mondial Relay,48.97131,-0.24303
Mondial Relay,46.78514,1.95938
Mondial Relay,49.1497,2.27912
Mondial Relay,48.83479,2.29136
Mondial Relay,42.68103,9.43989
Mondial Relay,49.0737,2.67047
Mondial Relay,45.45844,3.23818
Mondial Relay,48.56241,7.76216
Mondial Relay,47.2086,-1.5099
Mondial Relay,46.34531,2.59713
Mondial Relay,49.50014,0.13538
Mondial Relay,47.48932,-2.79712
Mondial Relay,49.00053,2.09027
Mondial Relay,48.91743,2.30398
Mondial Relay,49.27321,2.46564
Mondial Relay,43.13514,5.91616
Mondial Relay,45.66062,4.55941
Mondial Relay,50.29483,2.79193
Mondial Relay,46.10664,-1.09964
Mondial Relay,46.90197,6.35978
Mondial Relay,48.85905,2.43642
Mondial Relay,50.58748,3.05189
Mondial Relay,48.44268,1.47947
Mondial Relay,48.90595,2.33245
Mondial Relay,48.89423,2.32033
Mondial Relay,43.33678,5.43627
Mondial Relay,45.5999,4.57167
Mondial Relay,47.62229,6.15558
Mondial Relay,48.95103,2.55262
Mondial Relay,43.28502,5.39471
Mondial Relay,50.66943,3.12764
Mondial Relay,48.89194,2.44601
Mondial Relay,44.65809,4.36815
Mondial Relay,48.77473,7.86918
Mondial Relay,48.52286,0.54242
Mondial Relay,50.40478,2.9078
Mondial Relay,48.66923,6.19931
Mondial Relay,48.87752,2.39166
Mondial Relay,49.48088,0.58565
Mondial Relay,50.62121,3.03459
Mondial Relay,49.1433,2.28452
Mondial Relay,44.37409,4.98064
Mondial Relay,43.5892,3.88836
Mondial Relay,50.69217,3.18521
Mondial Relay,45.76817,4.84525
Mondial Relay,49.44032,1.09761
Mondial Relay,45.27034,4.66597
Mondial Relay,48.07032,6.86796
Mondial Relay,48.96122,2.35921
Mondial Relay,50.24896,2.93841
Mondial Relay,47.35302,-2.17544
Mondial Relay,48.86255,2.38518
Mondial Relay,49.11742,6.17766
Mondial Relay,47.88348,1.77148
Mondial Relay,44.5261,2.27669
Mondial Relay,49.41651,2.82447
Mondial Relay,48.74147,2.73684
Mondial Relay,50.59517,2.82382
Mondial Relay,48.87437,2.35621
Mondial Relay,48.46004,-1.48173
Mondial Relay,44.40934,2.29029
Mondial Relay,46.52231,3.68061
Mondial Relay,48.84066,2.12434
Mondial Relay,45.33672,1.05053
Mondial Relay,43.84147,1.38932
Mondial Relay,47.22504,5.96884
Mondial Relay,48.79207,2.36644
Mondial Relay,45.62663,5.07214
Mondial Relay,45.76856,4.88957
Mondial Relay,43.25004,6.09833
Mondial Relay,43.44484,5.55266
Mondial Relay,48.9152,2.27308
Mondial Relay,48.87504,2.58196
Mondial Relay,48.82924,2.24394
Mondial Relay,48.75647,2.306
Mondial Relay,49.08603,2.19644
Mondial Relay,48.36263,7.57382
Mondial Relay,48.85039,2.39024
Mondial Relay,48.92135,2.44931
Mondial Relay,48.7344,2.28383
Mondial Relay,48.19158,3.32198
Mondial Relay,44.92549,4.8686
Mondial Relay,48.98218,2.28504
Mondial Relay,48.96444,2.36
Mondial Relay,45.22779,1.52358
Mondial Relay,48.90539,2.31551
Mondial Relay,48.10434,-4.07631
Mondial Relay,43.29959,5.3988
Mondial Relay,47.6262,7.24092
Mondial Relay,45.48976,5.38881
Mondial Relay,48.98185,2.29984
Mondial Relay,48.18987,6.48205
Mondial Relay,47.05033,-1.96463
Mondial Relay,45.23387,5.88169
Mondial Relay,42.56531,2.89954
Mondial Relay,49.42839,2.6384
Mondial Relay,44.83535,-0.58085
Mondial Relay,50.42378,2.81997
Mondial Relay,45.65729,4.75154
Mondial Relay,45.69344,-0.3161
Mondial Relay,43.29965,3.47211
Mondial Relay,45.90735,4.57667
Mondial Relay,47.21718,5.13465
Mondial Relay,43.60936,3.86673
Mondial Relay,43.95019,0.20098
Mondial Relay,50.49205,2.97872
Mondial Relay,48.84845,2.2663
Mondial Relay,44.36968,4.97818
Mondial Relay,43.1333,5.86298
Mondial Relay,43.67181,1.36976
Mondial Relay,43.18961,2.99583
Mondial Relay,48.91248,2.35857
Mondial Relay,48.99803,1.1073
Mondial Relay,47.99486,-4.10361
Mondial Relay,47.2826,-2.20667
Mondial Relay,43.65018,3.69972
Mondial Relay,43.24326,0.05172
Mondial Relay,48.1838,-1.64529
Mondial Relay,47.23808,0.05441
Mondial Relay,48.90961,2.43787
Mondial Relay,48.87294,2.35933
Mondial Relay,49.40815,6.29862
Mondial Relay,43.45503,1.61165
Mondial Relay,47.37681,0.70167
Mondial Relay,42.70179,2.82636
Mondial Relay,45.54244,3.24764
Mondial Relay,45.57983,-0.54689
Mondial Relay,43.806,4.65942
Mondial Relay,48.79537,2.13023
Mondial Relay,43.55011,5.18506
Mondial Relay,48.62113,2.44135
Mondial Relay,48.95544,4.36489
Mondial Relay,45.16138,5.71109
Mondial Relay,45.93204,3.11086
Mondial Relay,48.28256,3.93626
Mondial Relay,47.32861,-0.66998
Mondial Relay,49.49664,5.86853
Mondial Relay,43.29883,5.56903
Mondial Relay,43.544,5.35687
Mondial Relay,48.68811,6.80353
Mondial Relay,49.47141,1.04328
Mondial Relay,48.82798,2.37222
Mondial Relay,46.12835,3.41698
Mondial Relay,47.79916,-3.47907
Mondial Relay,43.32031,-0.30408
Mondial Relay,48.54859,2.70006
Mondial Relay,43.44238,3.67705
Mondial Relay,46.99817,-0.21009
Mondial Relay,45.22031,-0.87132
Mondial Relay,49.84006,3.48984
Mondial Relay,49.52076,0.12641
Mondial Relay,45.04316,5.05158
Mondial Relay,47.2702,4.99601
Mondial Relay,45.76357,4.8674
Mondial Relay,48.76948,2.04005
Mondial Relay,43.56298,1.30341
Mondial Relay,49.0828,6.14912
Mondial Relay,45.02725,-0.80019
Mondial Relay,46.30243,4.83071
Mondial Relay,49.12988,6.27673
Mondial Relay,48.78053,2.31411
Mondial Relay,48.95255,2.61313
Mondial Relay,43.53752,5.45311
Mondial Relay,45.04279,5.70265
Mondial Relay,48.79251,2.38615
Mondial Relay,48.96534,2.25498
Mondial Relay,48.97266,1.84646
Mondial Relay,46.28841,2.74363
Mondial Relay,47.07955,2.40235
Mondial Relay,45.79815,3.16968
Mondial Relay,43.58206,1.41432
Mondial Relay,47.23776,-1.56926
Mondial Relay,48.95904,1.80094
Mondial Relay,43.72044,7.26263
Mondial Relay,45.42888,5.75679
Mondial Relay,48.90289,6.05604
Mondial Relay,44.47811,1.28764
Mondial Relay,48.67007,7.0863
Mondial Relay,48.90313,2.31406
Mondial Relay,44.91914,4.86065
Mondial Relay,48.93592,2.45987
Mondial Relay,48.83847,-0.88874
Mondial Relay,43.29938,5.3798
Mondial Relay,48.94642,2.56975
Mondial Relay,47.6726,7.24871
Mondial Relay,50.43366,2.83548
Mondial Relay,49.67615,4.97723
Mondial Relay,43.67877,7.21049
Mondial Relay,48.82241,2.32828
Mondial Relay,46.89575,5.0243
Mondial Relay,48.74307,7.35926
Mondial Relay,48.82492,2.34142
Mondial Relay,47.19393,5.38486
Mondial Relay,48.80928,2.2727
Mondial Relay,47.39889,5.3175
Mondial Relay,48.60742,2.48442
Mondial Relay,48.89161,2.23666
Mondial Relay,44.44348,4.71064
Mondial Relay,47.6557,-1.31811
Mondial Relay,45.67307,4.82305
Mondial Relay,45.25795,0.50462
Mondial Relay,45.71961,4.80459
Mondial Relay,48.05821,-0.76863
Mondial Relay,48.40205,-4.46819
Mondial Relay,45.94437,-0.5194
Mondial Relay,48.72382,-0.91974
Mondial Relay,48.91999,2.48747
Mondial Relay,50.36609,3.55831
Mondial Relay,43.84051,4.84155
Mondial Relay,48.79109,2.44513
Mondial Relay,48.87117,2.37218
Mondial Relay,49.61707,0.7514
Mondial Relay,44.6194,6.19911
Mondial Relay,44.56409,6.09243
Mondial Relay,42.52417,9.44105
Mondial Relay,49.46979,5.9319
Mondial Relay,49.27585,3.89195
Mondial Relay,47.43973,-1.50045
Mondial Relay,43.80302,4.65602
Mondial Relay,48.55113,-1.72411
Mondial Relay,43.66246,5.43341
Mondial Relay,45.86832,3.63611
Mondial Relay,50.75163,2.25496
Mondial Relay,50.96504,2.41054
Mondial Relay,49.44113,2.07557
Mondial Relay,44.19511,0.61525
Mondial Relay,50.6678,3.19231
Mondial Relay,47.33283,5.02519
Mondial Relay,48.65505,2.35604
Mondial Relay,48.61805,-2.96953
Mondial Relay,44.79629,6.55913
Mondial Relay,45.67615,6.39253
Mondial Relay,44.86449,4.83613
Mondial Relay,43.23948,2.22762
Mondial Relay,42.13429,8.59704
Mondial Relay,48.91591,2.28276
Mondial Relay,48.43656,1.48435
Mondial Relay,44.91968,-0.23146
Mondial Relay,48.98387,1.81082
Mondial Relay,43.95699,5.77918
Mondial Relay,50.38626,3.49902
Mondial Relay,49.75429,0.38339
Mondial Relay,46.58133,0.35225
Mondial Relay,48.89026,2.3212
Mondial Relay,48.89386,2.34321
Mondial Relay,48.92765,2.19337
Mondial Relay,47.79842,-3.25256
Mondial Relay,47.99534,2.7341
Mondial Relay,44.92481,4.89483
Mondial Relay,43.30081,5.40029
Mondial Relay,45.9517,5.32844
Mondial Relay,48.82633,2.51036
Mondial Relay,45.75102,4.84889
Mondial Relay,48.78976,2.38971
Mondial Relay,45.37157,1.87409
Mondial Relay,48.8858,2.32608
Mondial Relay,48.92173,2.27712
Mondial Relay,51.01956,2.38079
Mondial Relay,50.29378,2.74671
Mondial Relay,45.74088,5.16187
Mondial Relay,48.5314,-2.01149
Mondial Relay,46.04649,4.06943
Mondial Relay,48.40619,-3.43193
Mondial Relay,49.26516,1.88449
Mondial Relay,48.88293,2.3882
Mondial Relay,48.7822,1.97023
Mondial Relay,48.99925,1.68643
Mondial Relay,45.34059,4.42066
Mondial Relay,46.50239,5.06738
Mondial Relay,46.14125,3.41588
Mondial Relay,49.30152,-0.31811
Mondial Relay,46.56428,4.91047
Mondial Relay,46.03775,3.98092
Mondial Relay,44.55012,6.069
Mondial Relay,48.87613,2.37033
Mondial Relay,49.26993,1.20883
Mondial Relay,48.86914,2.3719
Mondial Relay,48.54695,-3.13962
Mondial Relay,45.82839,4.60929
Mondial Relay,42.60598,2.89302
Mondial Relay,45.57376,5.95538
Mondial Relay,48.93299,2.29614
Mondial Relay,45.04438,3.8824
Mondial Relay,48.92861,2.36268
Mondial Relay,43.62407,6.6941
Mondial Relay,49.1821,-0.40113
Mondial Relay,48.88455,2.36693
Mondial Relay,46.23498,1.48788
Mondial Relay,48.23999,2.70252
Mondial Relay,43.91709,2.11308
Mondial Relay,48.04187,-1.51567
Mondial Relay,48.15926,6.45349
Mondial Relay,44.86176,-0.55382
Mondial Relay,48.89373,2.3369
Mondial Relay,43.70117,4.64259
Mondial Relay,43.26639,5.38856
Mondial Relay,48.54906,7.53237
Mondial Relay,48.89292,2.49789
Mondial Relay,48.09624,7.36775
Mondial Relay,46.6151,4.2109
Mondial Relay,44.35109,2.57648
Mondial Relay,48.80727,2.43493
Mondial Relay,48.88343,2.38484
Mondial Relay,48.79105,2.66866
Mondial Relay,48.72211,3.91104
Mondial Relay,49.0106,1.15205
Mondial Relay,49.33884,0.09261
Mondial Relay,48.84815,2.57035
Mondial Relay,44.57181,-0.19186
Mondial Relay,48.92031,2.44353
Mondial Relay,48.79956,2.499
Mondial Relay,47.21145,-1.56696
Mondial Relay,44.91996,4.9144
Mondial Relay,50.08596,4.72835
Mondial Relay,48.0142,0.27001
Mondial Relay,48.84544,2.32091
Mondial Relay,47.28252,0.65051
Mondial Relay,44.85449,-0.51886
Mondial Relay,44.08543,4.88388
Mondial Relay,47.75842,7.32993
Mondial Relay,43.26817,5.40634
Mondial Relay,43.83345,5.78249
Mondial Relay,47.25417,-1.61809
Mondial Relay,48.95814,2.88888
Mondial Relay,48.78882,2.2244
Mondial Relay,48.89015,2.30337
Mondial Relay,50.70184,1.58863
Mondial Relay,50.08895,3.44222
Mondial Relay,49.6389,-1.62159
Mondial Relay,43.59658,7.06877
Mondial Relay,48.95732,2.28528
Mondial Relay,46.74553,-1.90808
Mondial Relay,47.32126,5.0488
Mondial Relay,49.32327,2.44681
Mondial Relay,45.75359,3.11288
Mondial Relay,43.84479,0.66109
Mondial Relay,42.51636,3.10534
Mondial Relay,45.8705,4.91261
Mondial Relay,48.86705,2.37451
Mondial Relay,47.30785,-1.50876
Mondial Relay,42.48813,2.74769
Mondial Relay,48.20094,5.94627
Mondial Relay,43.58812,3.94192
Mondial Relay,48.08494,-1.69237
Mondial Relay,48.40711,2.70127
Mondial Relay,47.80687,3.55747
Mondial Relay,43.64815,1.45001
Mondial Relay,45.42718,4.40118
Mondial Relay,49.44825,1.14029
Mondial Relay,49.09175,5.62709
Mondial Relay,41.98136,8.77826
Mondial Relay,43.36501,-0.38919
Mondial Relay,47.14197,1.84539
Mondial Relay,49.26849,-0.2614
Mondial Relay,46.16259,5.26952
Mondial Relay,48.73089,2.41861
Mondial Relay,46.79344,4.41936
Mondial Relay,48.20333,2.47185
Mondial Relay,48.83936,2.39056
Mondial Relay,44.78241,4.82895
Mondial Relay,47.48508,5.49067
Mondial Relay,50.65531,3.06612
Mondial Relay,43.57046,7.00805
Mondial Relay,45.4381,4.38472
Mondial Relay,50.3537,3.48905
Mondial Relay,43.12862,5.98964
Mondial Relay,45.68275,-0.29326
Mondial Relay,47.22524,-1.55943
Mondial Relay,45.7773,-0.06614
Mondial Relay,48.85719,2.30127
Mondial Relay,49.19493,6.14651
Mondial Relay,47.04763,5.19519
Mondial Relay,50.4866,2.74552
Mondial Relay,49.01801,1.18263
Mondial Relay,46.92028,-0.73834
Mondial Relay,48.91561,2.35887
Mondial Relay,44.57603,4.74834
Mondial Relay,48.91471,2.38395
Mondial Relay,48.90012,2.31403
Mondial Relay,48.2081,1.28577
Mondial Relay,43.70188,-0.92555
Mondial Relay,43.70707,7.26507
Mondial Relay,49.0456,2.00356
Mondial Relay,50.74847,2.25426
Mondial Relay,47.20753,6.09994
Mondial Relay,49.26715,1.20422
Mondial Relay,47.39195,0.73208
Mondial Relay,43.70735,7.26574
Mondial Relay,49.22154,2.59131
Mondial Relay,48.85608,2.37283
Mondial Relay,48.95512,2.25504
